0    [main] INFO  org.eclipse.jetty.server.Server  [   ] – jetty-8.1.10.v20130312
32   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  [   ] – Deployment monitor C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\contexts at interval 0
38   [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  [   ] – Deployable added: C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\contexts\solr-jetty-context.xml
137625 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/xz-1.5.jar' to classloader
137627 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/dist/solr-cell-5.1.0.jar' to classloader
137638 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
137639 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/carrot2-mini-3.9.0.jar' to classloader
137639 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
137639 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
137639 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
137640 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
137640 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
137640 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
137642 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/dist/solr-clustering-5.1.0.jar' to classloader
137644 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
137644 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
137645 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/dist/solr-langid-5.1.0.jar' to classloader
137655 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
137655 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
137656 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/velocity/lib/velocity-1.7.jar' to classloader
137656 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
137658 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/dist/solr-velocity-5.1.0.jar' to classloader
222583 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrConfig  [   ] – Using Lucene MatchVersion: 5.0.0
222679 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.Config  [   ] – Loaded SolrConfig: solrconfig.xml
222718 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.schema.IndexSchema  [   ] – Reading Solr Schema from C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\conf\managed-schema
222768 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.schema.IndexSchema  [   ] – [Books] Schema name=example-data-driven-schema
223123 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.schema.IndexSchema  [   ] – unique key field: id
224108 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.schema.FileExchangeRateProvider  [   ] – Reloading exchange rates from file currency.xml
224146 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.schema.FileExchangeRateProvider  [   ] – Reloading exchange rates from file currency.xml
224189 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.CoreContainer  [   ] – Creating SolrCore 'Books' using configuration from instancedir C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\
224190 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – solr.NRTCachingDirectoryFactory
224197 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – [Books] Opening new SolrCore at C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\, dataDir=C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\data\
224199 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.JmxMonitoredMap  [   ] – No JMX servers found, not exposing Solr information with JMX.
224203 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – [Books] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
224203 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – [Books] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
224222 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.CachingDirectoryFactory  [   ] – return new directory for C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\data
224224 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – New index directory detected: old=null new=C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\data\index/
224227 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.CachingDirectoryFactory  [   ] – return new directory for C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\data\index
224244 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – queryResponseWriter : 'velocity' created with startup=lazy 
224247 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.response.XSLTResponseWriter  [   ] – xsltCacheLifetimeSeconds=5
224322 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.update.processor.UpdateRequestProcessorChain  [   ] – creating updateRequestProcessorChain "add-unknown-fields-to-the-schema"
224377 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – no updateRequestProcessorChain defined as default, creating implicit default
224398 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.loader.XMLLoader  [   ] – xsltCacheLifetimeSeconds=60
224400 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.loader.XMLLoader  [   ] – xsltCacheLifetimeSeconds=60
224401 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.loader.XMLLoader  [   ] – xsltCacheLifetimeSeconds=60
224401 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.loader.XMLLoader  [   ] – xsltCacheLifetimeSeconds=60
224420 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – requestHandler : '/update/extract' created with startup=lazy 
224422 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – requestHandler : '/analysis/field' created with startup=lazy 
